Exponent	Iterative	Recursive
851	0.000123978	0.000319004
852	0.000123978	0.000315905
853	0.000123978	0.000313997
854	0.000128984	0.000319958
855	0.000124931	0.000313044
856	0.000123978	0.000322104
857	0.000124931	0.000319958
858	0.000124931	0.000323057
859	0.000124931	0.00031805
860	0.00012517	0.000325918
861	0.00012517	0.000315905
862	0.00012517	0.000330925
863	0.00012517	0.000319004
864	0.000125885	0.000324011
865	0.000132084	0.000320911
866	0.000124931	0.00032115
867	0.000125885	0.00032711
868	0.000126123	0.000321865
869	0.000125885	0.000339985
870	0.000126839	0.000337124
871	0.000127077	0.000338078
872	0.000128031	0.000324011
873	0.000126839	0.000527859
874	0.000128031	0.000324965
875	0.000128031	0.000329018
876	0.000128031	0.000323057
877	0.000128031	0.000332832
878	0.000128984	0.000330925
879	0.000128984	0.000333071
880	0.000128984	0.000328064
881	0.000128984	0.000337124
882	0.000128031	0.000326157
883	0.000128984	0.000328064
884	0.000134945	0.000329018
885	0.000144005	0.000338078
886	0.000135183	0.000332832
887	0.000129938	0.000330925
888	0.000135183	0.000330925
889	0.000132084	0.000330925
890	0.00013113	0.000340939
891	0.000130892	0.000329971
892	0.00013113	0.000468969
893	0.000130892	0.000330925
894	0.000130892	0.000344992
895	0.000132084	0.000332117
896	0.000130892	0.000342131
897	0.000132084	0.000334978
898	0.000132084	0.000344992
899	0.000132084	0.000334024
900	0.000132084	0.000342846
901	0.000131845	0.000337124
902	0.000132084	0.00040102
903	0.000133038	0.000396967
904	0.000138998	0.000916004
905	0.000133038	0.000597
906	0.000133038	0.000401974
907	0.000133991	0.000392914
908	0.000132799	0.000397921
909	0.000133991	0.000392199
910	0.000133038	0.000415087
911	0.000133991	0.000396967
912	0.000133991	0.000513792
913	0.000134945	0.000396967
914	0.00014019	0.000397921
915	0.000133991	0.000403881
916	0.000134945	0.000403881
917	0.000134945	0.000402927
918	0.000136137	0.000402927
919	0.000136137	0.000402927
920	0.000135183	0.000396013
921	0.000135899	0.000402212
922	0.000135899	0.000401974
923	0.000141859	0.000400066
924	0.000136137	0.000396013
925	0.000142097	0.00040102
926	0.000137091	0.000409842
927	0.000136852	0.000401974
928	0.000136852	0.000417948
929	0.000137091	0.000402927
930	0.000138044	0.000408888
931	0.000138044	0.000405788
932	0.000137806	0.000409842
933	0.000144958	0.000401974
934	0.000332117	0.000404835
935	0.000138998	0.000411034
936	0.000138998	0.000405073
937	0.000138998	0.000411987
938	0.000138998	0.000405788
939	0.000144005	0.000406981
940	0.000138998	0.000424147
941	0.000145197	0.000404835
942	0.000139952	0.000418901
943	0.000139952	0.000407934
944	0.000139952	0.000411987
945	0.000139952	0.000412941
946	0.000141144	0.000422001
947	0.000139952	0.000409842
948	0.000146151	0.00041008
949	0.000140905	0.000429153
950	0.000153065	0.00041604
951	0.000140905	0.00041914
952	0.000142097	0.000417948
953	0.000142097	0.000422001
954	0.000141859	0.00041008
955	0.000148058	0.000414133
956	0.000142097	0.000421047
957	0.000142097	0.000414848
958	0.000143051	0.000435114
959	0.000147104	0.000412941
960	0.000142813	0.000423193
961	0.000144005	0.000416994
962	0.000344038	0.000427961
963	0.000144005	0.000429869
964	0.000144005	0.000422955
965	0.000149965	0.00041914
966	0.000144005	0.000427961
967	0.000144005	0.000418901
968	0.000144958	0.0004251
969	0.000145197	0.000419855
970	0.000144005	0.000439882
971	0.000144958	0.000417948
972	0.000150919	0.000419855
973	0.000145912	0.000427961
974	0.000145912	0.000426054
975	0.000146151	0.000427961
976	0.000145912	0.0004251
977	0.000146151	0.000428915
978	0.000146151	0.000422955
979	0.000152111	0.0004251
980	0.000146866	0.000435114
981	0.000147104	0.000422955
982	0.000146866	0.000437021
983	0.000147104	0.0004251
984	0.000153065	0.000425816
985	0.00014782	0.000437021
986	0.000149012	0.000425816
987	0.000149012	0.000433922
988	0.000148058	0.000433922
989	0.000337839	0.000437021
990	0.000148058	0.000446796
991	0.000148058	0.000427961
992	0.000149965	0.000436068
993	0.000149012	0.000430107
994	0.000154972	0.000433207
995	0.000149965	0.000436068
996	0.000149965	0.000432014
997	0.000149965	0.000439882
998	0.000150919	0.000433922
999	0.000155926	0.000432014
1000	0.000151157	0.000442982
1001	0.000150919	0.000432968
1002	0.000150919	0.000442028
1003	0.000151157	0.000434875
1004	0.000157118	0.000434875
1005	0.000150919	0.000442028
1006	0.000150919	0.000439882
1007	0.000151873	0.000439167
1008	0.000152111	0.000431776
1009	0.000157833	0.000437021
1010	0.000152826	0.000442982
1011	0.000151873	0.000441074
1012	0.000152111	0.000451088
1013	0.000153065	0.000437021
1014	0.00016284	0.000442982
1015	0.000153065	0.000641823
1016	0.000154018	0.000473022
1017	0.000164032	0.000448227
1018	0.000158072	0.000447989
1019	0.000154018	0.000441074
1020	0.000154018	0.000447035
1021	0.000154972	0.000449181
1022	0.000154972	0.000514984
1023	0.000154972	0.000545025
1024	0.000154972	0.000530005
1025	0.000159979	0.00101805
1026	0.000157118	0.000448942
1027	0.000162125	0.000490904
1028	0.000155926	0.000560999
1029	0.000156879	0.000445127
1030	0.000162125	0.000449896
1031	0.000156879	0.000452042
1032	0.000157118	0.000447035
1033	0.000156879	0.000452995
1034	0.000155926	0.000448942
1035	0.000164986	0.000450134
1036	0.000158072	0.000453949
1037	0.000157118	0.000452995
1038	0.000164032	0.000453949
1039	0.000157833	0.000648022
1040	0.000159025	0.000449896
1041	0.000164986	0.000449896
1042	0.000158787	0.000458002
1043	0.000169992	0.00046587
1044	0.000159025	0.000463009
1045	0.000159979	0.000457048
1046	0.000159979	0.000457048
1047	0.000159979	0.000459909
1048	0.000159025	0.000454187
1049	0.000166893	0.000462055
1050	0.000159979	0.000458956
1051	0.000160933	0.000452995
1052	0.000159979	0.000463963
1053	0.000160933	0.000461102
1054	0.000161886	0.000460148
1055	0.000161886	0.000463963
1056	0.000161886	0.000455141
1057	0.000167131	0.000455856
1058	0.000161886	0.000463009
1059	0.000163078	0.000458002
1060	0.000163078	0.000472069
1061	0.000160933	0.000472784
1062	0.000161886	0.000463009
1063	0.000161886	0.000463963
1064	0.00016284	0.000657082
1065	0.00016284	0.000463009
1066	0.000169039	0.000464916
1067	0.000164032	0.000467062
1068	0.000163078	0.000462055
1069	0.000166893	0.000477076
1070	0.000164032	0.00047493
1071	0.000164032	0.000462055
1072	0.000164032	0.000471115
1073	0.000164032	0.000473976
1074	0.000174046	0.000468016
1075	0.000164986	0.000475883
1076	0.000164986	0.000464916
1077	0.000170946	0.000464201
1078	0.000164986	0.00047493
1079	0.000165939	0.000466108
1080	0.000164986	0.00047493
1081	0.000165939	0.00047493
1082	0.000166178	0.00046587
1083	0.000166893	0.000482082
1084	0.000165939	0.000478029
1085	0.000166893	0.000477076
1086	0.000167131	0.000479937
1087	0.000168085	0.000476837
1088	0.000168085	0.000472784
1089	0.000166893	0.000668049
1090	0.000168085	0.000483036
1091	0.000169039	0.000475168
1092	0.000168085	0.00048089
1093	0.000169039	0.000479937
1094	0.000169039	0.000488043
1095	0.000169039	0.000483036
1096	0.000169992	0.000483036
1097	0.0001688	0.000483036
1098	0.000171185	0.000484943
1099	0.000169992	0.00048399
1100	0.000169992	0.000481129
1101	0.000169992	0.00048399
1102	0.000170946	0.000488997
1103	0.000172138	0.000478983
1104	0.000170946	0.000484943
1105	0.000173092	0.000488043
1106	0.0001719	0.000482798
1107	0.000172853	0.000499964
1108	0.0001719	0.000488997
1109	0.000173092	0.000485897
1110	0.000173807	0.000492096
1111	0.000173092	0.000488043
1112	0.000174046	0.000482082
1113	0.000360966	0.000492096
1114	0.000174046	0.000491142
1115	0.000174046	0.000490904
1116	0.000180006	0.000484943
1117	0.000174999	0.000492096
1118	0.000175953	0.000492096
1119	0.00018096	0.00049901
1120	0.00018096	0.000504017
1121	0.000174999	0.000498056
1122	0.000175953	0.000488997
1123	0.000175953	0.000494957
1124	0.000175953	0.000494957
1125	0.000175953	0.000490189
1126	0.000175953	0.00049901
1127	0.000177145	0.000494957
1128	0.000177145	0.000492811
1129	0.000176907	0.000497103
1130	0.000176907	0.00049901
1131	0.00017786	0.000494003
1132	0.000183821	0.000497103
1133	0.000179052	0.000505924
1134	0.000178814	0.000497103
1135	0.000188112	0.000495911
1136	0.000179052	0.000690937
1137	0.000180006	0.000504017
1138	0.000180006	0.000492096
1139	0.000185966	0.000498056
1140	0.000180006	0.000504017
1141	0.00018096	0.000500917
1142	0.000185966	0.000503063
1143	0.000180006	0.000515938
1144	0.000181913	0.00049901
1145	0.00018692	0.000504017
1146	0.000182152	0.000506878
1147	0.000182152	0.000509024
1148	0.000183105	0.000499964
1149	0.000183105	0.000509977
1150	0.000182152	0.00051403
1151	0.000181913	0.000500202
1152	0.000189066	0.000503063
1153	0.000183105	0.000509977
1154	0.000183105	0.000501871
1155	0.00019002	0.000500917
1156	0.000185013	0.000516891
1157	0.000185013	0.000518799
1158	0.000185013	0.00121403
1159	0.000185966	0.00051403
1160	0.000185966	0.000507832
1161	0.000190973	0.000506878
1162	0.000184774	0.000519991
1163	0.000185013	0.000516176
1164	0.00018692	0.000513077
1165	0.000185013	0.000514984
1166	0.000185966	0.000527143
1167	0.000187159	0.000521898
1168	0.000193119	0.000510931
1169	0.00018692	0.000515938
1170	0.00018692	0.000524044
1171	0.000189066	0.00051403
1172	0.000188828	0.000519037
1173	0.000187874	0.000527143
1174	0.000187874	0.000518084
1175	0.000193834	0.000519037
1176	0.000189066	0.00052619
1177	0.00019002	0.000522852
1178	0.000190973	0.000516891
1179	0.000188828	0.000527143
1180	0.000189066	0.000721931
1181	0.00019002	0.000530958
1182	0.000190973	0.000529051
1183	0.000197172	0.000519991
1184	0.00019002	0.000526905
1185	0.000190973	0.000532866
1186	0.000197887	0.000522137
1187	0.000191927	0.000529051
1188	0.000190973	0.000531197
1189	0.000197887	0.000529051
1190	0.000207901	0.000528097
1191	0.000192165	0.000527859
1192	0.000193834	0.000529051
1193	0.000193834	0.000519991
1194	0.000198841	0.000531197
1195	0.000194073	0.000528812
1196	0.000192881	0.000535965
1197	0.000193834	0.000524998
1198	0.00019908	0.000530958
1199	0.00019598	0.000535965
1200	0.000195026	0.000534773
1201	0.000195026	0.000529051
1202	0.000392914	0.000531912
1203	0.000196934	0.000536919
1204	0.00019598	0.000533104
1205	0.000196934	0.000530958
1206	0.000203848	0.000539064
1207	0.00019598	0.000535011
1208	0.000196934	0.000537157
1209	0.000196934	0.000530005
1210	0.000203133	0.000529051
1211	0.000198126	0.00054884
1212	0.000197887	0.000538111
1213	0.000197887	0.000534058
1214	0.000204802	0.000538111
1215	0.00019908	0.000541925
1216	0.000199795	0.000546217
1217	0.00019908	0.000536919
1218	0.00020504	0.000540018
1219	0.00019908	0.000542879
1220	0.000200987	0.000542879
1221	0.000200033	0.000536919
1222	0.00020504	0.000540972
1223	0.000200033	0.000746965
1224	0.000200033	0.000547886
1225	0.000200987	0.000546932
1226	0.000202179	0.00053978
1227	0.000200987	0.000549078
1228	0.000201941	0.000550985
1229	0.000201941	0.000552893
1230	0.000202894	0.000553131
1231	0.000208855	0.000545025
1232	0.000201941	0.000550985
1233	0.000204086	0.000560999
1234	0.000203133	0.000544786
1235	0.000208855	0.000543118
1236	0.000204086	0.000549078
1237	0.000204086	0.000556946
1238	0.000203133	0.000550985
1239	0.000210047	0.000546932
1240	0.000204802	0.000565052
1241	0.000203848	0.000554085
1242	0.00020504	0.000553131
1243	0.000216007	0.000550032
1244	0.000402927	0.000550032
1245	0.000205994	0.000560999
1246	0.000206947	0.000562191
1247	0.000206947	0.000559092
1248	0.000205994	0.000551939
1249	0.000212908	0.000550985
1250	0.000208139	0.000556946
1251	0.000207186	0.000556946
1252	0.000206947	0.000553131
1253	0.000213861	0.000551939
1254	0.000207186	0.000568867
1255	0.000219107	0.000575066
1256	0.000208139	0.000576973
1257	0.000216961	0.000560999
1258	0.000214815	0.000558138
1259	0.000208139	0.000561953
1260	0.000209093	0.000562906
1261	0.000211	0.000556946
1262	0.000216007	0.000560045
1263	0.000211	0.000570059
1264	0.000211	0.000756979
1265	0.000211954	0.000566006
1266	0.000211	0.000573158
1267	0.000211	0.000559092
1268	0.000221014	0.000562906
1269	0.000212908	0.00057292
1270	0.000211	0.00057292
1271	0.000212193	0.000562906
1272	0.000219107	0.000562906
1273	0.000212193	0.00056982
1274	0.000211954	0.000571012
1275	0.000215054	0.000576973
1276	0.000224113	0.000562906
1277	0.000219822	0.000563145
1278	0.0002141	0.000586987
1279	0.000215054	0.000571012
1280	0.000215054	0.000578165
1281	0.000215054	0.000566959
1282	0.000221014	0.000566959
1283	0.000213861	0.000573158
1284	0.000216007	0.000770092
1285	0.000216961	0.000579119
1286	0.000216007	0.000580072
1287	0.000216961	0.000568151
1288	0.000222921	0.000571012
1289	0.000216961	0.000577927
1290	0.000216961	0.000584126
1291	0.000216961	0.00109315
1292	0.000219107	0.000584841
1293	0.000216007	0.000581026
1294	0.000218153	0.000584841
1295	0.000217915	0.000577927
1296	0.000231981	0.000576973
1297	0.000217915	0.000584126
1298	0.00022006	0.000584841
1299	0.000218868	0.000583172
1300	0.000219107	0.000576019
1301	0.000226021	0.000579834
1302	0.000219822	0.00059104
1303	0.000219822	0.000778198
1304	0.000221014	0.00059104
1305	0.000221014	0.000586987
1306	0.000221014	0.000586987
1307	0.00022006	0.000581026
1308	0.000227928	0.000588179
1309	0.000225067	0.000593901
1310	0.000222921	0.000595093
1311	0.000222921	0.000605106
1312	0.000226974	0.000584841
1313	0.000228882	0.000585079
1314	0.00022912	0.000586033
1315	0.00022316	0.000597954
1316	0.000231028	0.000609875
1317	0.000222921	0.000595093
1318	0.000225067	0.000591993
1319	0.000230074	0.00058794
1320	0.000224829	0.000596046
1321	0.000226021	0.000594139
1322	0.000224113	0.000787973
1323	0.000224829	0.000596046
1324	0.000224829	0.000596046
1325	0.000225782	0.000589132
1326	0.000231028	0.000593901
1327	0.000226974	0.000603914
1328	0.000226974	0.000604153
1329	0.000226974	0.0006001
1330	0.000226974	0.000599146
1331	0.000226974	0.000594139
1332	0.000231981	0.000605106
1333	0.000226974	0.000635147
1334	0.000235081	0.000713825
1335	0.000228882	0.000721216
1336	0.000228882	0.000710964
1337	0.000230074	0.000715017
1338	0.00022912	0.000708103
1339	0.00022912	0.000726938
1340	0.000229836	0.00080204
1341	0.000231028	0.000714064
1342	0.000231028	0.000724792
1343	0.000230074	0.000715017
1344	0.000230074	0.000607967
1345	0.000230074	0.000601053
1346	0.000236988	0.0006001
1347	0.000236988	0.000602007
1348	0.00023222	0.000608921
1349	0.000231028	0.000613928
1350	0.000231981	0.000617027
1351	0.000231981	0.000613928
1352	0.000233173	0.000606775
1353	0.000237942	0.00060606
1354	0.000236034	0.000617027
1355	0.000234127	0.000613928
1356	0.000234127	0.000612974
1357	0.000235081	0.000610113
1358	0.000232935	0.000815153
1359	0.000235081	0.000617027
1360	0.000235081	0.000609875
1361	0.000240803	0.000609875
1362	0.000247002	0.00061202
1363	0.000235796	0.000621796
1364	0.000236988	0.000616074
1365	0.000236034	0.000617981
1366	0.000236034	0.000622034
1367	0.000236988	0.00061202
1368	0.000241995	0.000612974
1369	0.000241995	0.000613928
1370	0.000236988	0.000622988
1371	0.000237942	0.000619173
1372	0.000237942	0.00062108
1373	0.00023818	0.000636816
1374	0.000247955	0.000626087
1375	0.00023818	0.000625849
1376	0.00024581	0.000616074
1377	0.000437021	0.000620127
1378	0.000245094	0.000617027
1379	0.000239134	0.000624895
1380	0.000241041	0.000626087
1381	0.000240088	0.000624895
1382	0.000239849	0.000631094
1383	0.000241041	0.000627041
1384	0.000241041	0.000623941
1385	0.000252008	0.000618935
1386	0.000247955	0.000620842
1387	0.000239849	0.000633001
1388	0.000241995	0.000629902
1389	0.000242949	0.000629902
1390	0.000243902	0.000633001
1391	0.000244141	0.000628948
1392	0.000246048	0.0006392
1393	0.000244141	0.000624895
1394	0.000248194	0.000625849
1395	0.000437021	0.000628948
1396	0.000256062	0.000627041
1397	0.000245094	0.000633955
1398	0.000246048	0.000641108
1399	0.000245094	0.000643969
1400	0.000246048	0.000636101
1401	0.000246048	0.000633001
1402	0.000245094	0.000635862
1403	0.000246048	0.000626802
1404	0.00025177	0.00063014
1405	0.000251055	0.000633001
1406	0.00024581	0.000646114
1407	0.000247002	0.000648022
1408	0.000247002	0.000643015
1409	0.000248909	0.000652075
1410	0.000247955	0.000651121
1411	0.000249147	0.000645876
1412	0.000247955	0.000833988
1413	0.000248909	0.000640154
1414	0.000248909	0.000650167
1415	0.000250101	0.000638962
1416	0.000255108	0.000643969
1417	0.000258923	0.000633955
1418	0.000259161	0.000638962
1419	0.000251055	0.000644922
1420	0.000249863	0.000646114
1421	0.000251055	0.000647068
1422	0.000251055	0.000649929
1423	0.000250816	0.000653028
1424	0.000252008	0.00115585
1425	0.000252962	0.000651121
1426	0.000252008	0.000646114
1427	0.000252008	0.000650883
1428	0.000252962	0.000666857
1429	0.000262976	0.000847101
1430	0.000258207	0.000663996
1431	0.000252962	0.000657082
1432	0.000252962	0.000653982
1433	0.000252962	0.000653028
1434	0.000254869	0.000648022
1435	0.000260115	0.000648022
1436	0.000260115	0.000652075
1437	0.00026083	0.000656128
1438	0.000255108	0.000663042
1439	0.000256062	0.000669956
1440	0.000260115	0.000658989
1441	0.000253916	0.000654936
1442	0.000257015	0.000659943
1443	0.000257015	0.000661135
1444	0.000257015	0.000660896
1445	0.000257015	0.000658989
1446	0.000257015	0.000864029
1447	0.000257015	0.000669956
1448	0.000257015	0.000765085
1449	0.000257969	0.000782967
1450	0.000259161	0.000771999
1451	0.000258923	0.000779152
1452	0.000260115	0.000743866
1453	0.000259876	0.000666142
1454	0.000259876	0.000670195
1455	0.000259876	0.000665188
1456	0.000260115	0.000663996
1457	0.000261068	0.000665903
1458	0.000261068	0.000657082
1459	0.000266075	0.000659943
1460	0.000271082	0.000665188
1461	0.000267982	0.000662088
1462	0.000267982	0.000665903
1463	0.00046587	0.000669956
1464	0.000277996	0.000663042
1465	0.000267982	0.00066185
1466	0.000267982	0.000663042
1467	0.000262022	0.00067091
1468	0.000263929	0.00067091
1469	0.000262976	0.000673056
1470	0.000262976	0.000691175
1471	0.000262976	0.000676155
1472	0.000263929	0.000680923
1473	0.000264168	0.000695944
1474	0.000273943	0.000675201
1475	0.000263929	0.000669956
1476	0.000263929	0.00069809
1477	0.000266075	0.000676155
1478	0.000266075	0.000681877
1479	0.000265121	0.000873089
1480	0.000267029	0.000693083
1481	0.000267029	0.000686169
1482	0.000267029	0.000677109
1483	0.000266075	0.000678062
1484	0.000267982	0.000684977
1485	0.000267982	0.000673056
1486	0.000267982	0.00067997
1487	0.000275135	0.000674009
1488	0.000272989	0.000674963
1489	0.000275135	0.000675917
1490	0.000273943	0.000675917
1491	0.000279903	0.000677109
1492	0.000275135	0.00067687
1493	0.00026989	0.000684023
1494	0.000270128	0.000688076
1495	0.00026989	0.000688076
1496	0.000467777	0.000687122
1497	0.000277042	0.000691175
1498	0.000277996	0.000680923
1499	0.000270844	0.000687122
1500	0.000272989	0.000687122
1501	0.000272989	0.000694036
1502	0.000273228	0.000690937
1503	0.000272989	0.000689983
1504	0.000272989	0.000693083
1505	0.000272989	0.000690937
1506	0.000273943	0.000691891
1507	0.000272989	0.000689983
1508	0.000273943	0.00069499
1509	0.000273943	0.000691891
1510	0.000274897	0.000697136
1511	0.000273943	0.00069809
1512	0.000274181	0.000888824
1513	0.000274897	0.000714064
1514	0.000286818	0.000706196
1515	0.000277042	0.000692844
1516	0.000276804	0.00069499
1517	0.000277042	0.000695944
1518	0.000277042	0.00070715
1519	0.000277996	0.00069499
1520	0.000279188	0.000701904
1521	0.000277996	0.00070405
1522	0.00027895	0.000696898
1523	0.000277996	0.000699043
1524	0.000277996	0.000699997
1525	0.000277996	0.00069809
1526	0.000277996	0.00070405
1527	0.000280142	0.000699997
1528	0.000279903	0.000895023
1529	0.000279903	0.000699043
1530	0.000279903	0.000699997
1531	0.000281096	0.000718117
1532	0.000290155	0.000710964
1533	0.000281096	0.000700951
1534	0.000281096	0.000709057
1535	0.000280142	0.000707865
1536	0.000281811	0.000703812
1537	0.000283003	0.000705957
1538	0.000293016	0.000705957
1539	0.000283003	0.000706911
1540	0.000283003	0.000707865
1541	0.000283003	0.000780821
1542	0.000283957	0.000710964
1543	0.000283957	0.000711918
1544	0.000479937	0.000710011
1545	0.000290871	0.000703096
1546	0.000289917	0.000705004
1547	0.000289917	0.000710011
1548	0.000291109	0.000705957
1549	0.000289917	0.000705957
1550	0.000291109	0.000710011
1551	0.000296116	0.000703096
1552	0.000292063	0.000710964
1553	0.000291824	0.000710011
1554	0.000291824	0.000708103
1555	0.000292063	0.000710964
1556	0.000292778	0.000716209
1557	0.000293016	0.00122309
1558	0.000289917	0.00072813
1559	0.00028801	0.00091815
1560	0.00028801	0.000724077
1561	0.000288963	0.00071907
1562	0.000288963	0.000717878
1563	0.00028801	0.000730991
1564	0.000288963	0.000720978
1565	0.000288963	0.000720978
1566	0.000288963	0.000723124
1567	0.00029707	0.000715017
1568	0.000295162	0.000721931
1569	0.00029707	0.000722885
1570	0.000298977	0.00071907
1571	0.00029707	0.000717878
1572	0.000309944	0.000720024
1573	0.000412941	0.000829935
1574	0.000294924	0.00103211
1575	0.00029397	0.000812054
1576	0.000293016	0.000818968
1577	0.000298977	0.000724077
1578	0.000298023	0.000721931
1579	0.000308037	0.000735998
1580	0.00030303	0.000725985
1581	0.000299931	0.000729084
1582	0.000299931	0.000730038
1583	0.000302792	0.000724077
1584	0.000301123	0.000725985
1585	0.000302076	0.000731945
1586	0.00029397	0.000734091
1587	0.000296116	0.000731945
1588	0.000295162	0.000736952
1589	0.000297785	0.000928164
1590	0.000296116	0.000741005
1591	0.000298023	0.000735998
1592	0.000296116	0.000736952
1593	0.000299215	0.000741005
1594	0.00029707	0.000735044
1595	0.00030899	0.000739098
1596	0.00029707	0.000740051
1597	0.000298023	0.000741005
1598	0.000308037	0.000738144
1599	0.000303984	0.000731945
1600	0.00030303	0.000737906
1601	0.000306129	0.000735044
1602	0.000303984	0.000735044
